price,net_weight_oz,nutrition_score,etapa
0.4889921782455001,-0.5355386286631675,-0.7377941223992149,z-score
-0.17627940689144245,1.218327906324399,1.287695426545821,z-score
-0.3288483570828479,-0.5626797562369222,1.058394722891666,z-score
0.58479128650522,-0.5451582688158906,-1.1963955297075248,z-score
-0.2915931483151791,0.07462140388098895,1.058394722891666,z-score
0.24949440759620087,-0.5884466495031451,-0.3556262829756233,z-score
0.013544752067631878,-0.4091090723702341,-0.5084934187450599,z-score
-0.2774006878322578,-0.4352195242133399,0.5615765316409966,z-score
-1.040245438789285,-0.5375999801244653,-0.3556262829756233,z-score
-1.040245438789285,-0.47885146347747726,-0.011675227494390806,z-score
-0.5399612067663043,-0.5345079529325185,0.5233597476986375,z-score
-0.7297853657253787,-0.5482502960078374,0.5615765316409966,z-score
-0.6020532213790857,-0.48915822078396637,-0.6613605545144966,z-score
-0.6180197394223724,-0.6028761097322298,0.40870939587156,z-score
-0.4246474653425676,-0.48263060782318995,0.5997933155833558,z-score
-0.3306224146432132,-0.3568881686840225,0.17940869221740502,z-score
-0.46545078923096683,1.2842911530859296,0.6762268834680741,z-score
-0.2543379395475103,0.07496496245787199,-0.16454236326382746,z-score
-1.2211993099465335,0.14608158787264697,-0.08810879537910914,z-score
-0.42996963802366317,1.235162276591665,1.1730450747187433,z-score
-0.9391241578484699,-0.45514592167255224,-1.9607312085547082,z-score
-1.1112077412038923,-0.884250584199383,-1.9607312085547082,z-score
-1.116529913884988,-0.422851415445553,-1.9607312085547082,z-score
1.0424981370794366,-0.7317105760633439,-1.9607312085547082,z-score
0.8934773020087611,-0.37750168329700085,-1.9607312085547082,z-score
-1.049115726591111,-0.41975938825360626,0.06475834039032753,z-score
-1.0508897841514764,0.08733307122565892,-0.5849269866297783,z-score
0.027737212550553333,0.14230244352693433,0.4469261798139192,z-score
1.0602387126830883,-0.5839803880036664,0.48514296375627836,z-score
0.21578731394926254,-0.5970356139252193,0.7144436674104333,z-score
0.06144430619749167,-0.7049130070664722,0.40870939587156,z-score
-0.9710571939350433,-0.20950153920122802,-0.6995773384568558,z-score
-0.7581702866912217,-0.576422099312241,-0.6995773384568558,z-score
-0.2596601122286059,-0.25416415419601424,-0.04989201143674997,z-score
-0.7776849198552385,-0.7114406200272486,-0.011675227494390806,z-score
-0.09289870155427887,-0.2874893361536624,-0.6231437705721374,z-score
-0.9125132944429923,-0.7756860739043642,-1.1963955297075248,z-score
-1.0597600719533022,-0.7104099442965996,-0.39384306691798243,z-score
0.5741469411430289,0.0849281611874781,-0.16454236326382746,z-score
-1.045567611470381,4.267410276160766,-0.47027663480270077,z-score
-0.041451032303688795,-0.5716122792358794,-1.1199619618228065,z-score
0.29739396172606064,1.366745211537843,-0.08810879537910914,z-score
0.2353019471132794,1.481150217639872,-0.7377941223992149,z-score
0.1182141481291775,-0.5482502960078374,-0.6613605545144966,z-score
0.11644009056881234,-0.5396613315857631,-0.1263255793214683,z-score
-1.0668563021947628,-0.5427533587777099,-0.3556262829756233,z-score
0.34529351585592044,1.2822298016246316,-1.1581787457651658,z-score
0.18030616274195874,3.8231890362510845,0.86731080317987,z-score
0.4410926241156403,0.2068914559809327,0.14119190827504585,z-score
-0.8078438983814465,-0.5887902080800279,0.9437443710645883,z-score
-0.7971995530192555,0.15913681379419972,-0.04989201143674997,z-score
-0.07693218351099228,-0.5290110157023911,-0.4320598508603416,z-score
-0.34658893268649976,-0.5238576370491465,-1.1199619618228065,z-score
0.05257401839566596,0.07393428672722303,0.5997933155833558,z-score
-1.0225048631856333,3.7197779046093107,0.8290940192375108,z-score
-0.5044800555590008,0.14745582218017883,1.096611506834025,z-score
-0.6535008906296759,0.1629159581399124,1.058394722891666,z-score
-0.7262372506046483,-0.5437840345083588,1.0201779389493066,z-score
-0.4512583287480454,0.6394317042765932,1.3641289944305393,z-score
-1.2300695977483593,0.191087761444316,1.3641289944305393,z-score
-1.1502370075319264,-0.4352195242133399,1.32591221048818,z-score
-1.18571815873923,0.749714007456027,1.0201779389493066,z-score
-0.7776849198552385,0.1398975334887535,1.4023457783728983,z-score
-0.664145235991867,-0.5472196202771885,1.6316464820270533,z-score
-0.7439778262083002,-0.5698944863514647,1.4787793462576166,z-score
-0.3714257385316122,3.860293362554446,1.058394722891666,z-score
0.4641553724003875,0.1745969497539335,-0.7760109063415741,z-score
-0.8362288193472894,1.183628490059219,-0.8906612581686516,z-score
-0.3306224146432132,1.411751385109512,-0.9288780421110108,z-score
-1.2903875548007755,0.6971495451929324,1.555212914142335,z-score
0.03128532767128362,0.07152937668904222,1.058394722891666,z-score
-1.2087809070239774,-0.446556957250478,1.555212914142335,z-score
-1.18571815873923,-0.399145873640628,1.2112618586611026,z-score
-0.7368815959668394,-0.5461889445465395,1.32591221048818,z-score
-1.2620026338349328,-0.4486183087117758,1.2494786426034616,z-score
-0.9781534241765039,-0.3926182606798516,1.4405625623152574,z-score
-0.35900733560905607,-0.28955068761496033,-1.234612313649884,z-score
-0.7457518837686653,-0.599096965386517,-1.1963955297075248,z-score
-0.12660579520121737,-0.7832443625957894,0.37049261192920085,z-score
-0.7102707325613616,0.1165355502607115,1.0201779389493066,z-score
-1.1023374534020665,-0.4359066413671059,1.593429698084694,z-score
-1.263776691395298,-0.5582134947374435,1.78451361779649,z-score
-0.7670405744930475,0.04026554619269186,1.3641289944305393,z-score
0.015318809627997022,0.19727181582820946,1.1730450747187433,z-score
-0.6570490057504063,0.6579838674282736,1.32591221048818,z-score
-0.8859024310375145,0.5896157106285623,1.32591221048818,z-score
-0.6481787179485804,1.3718985901910872,-0.3556262829756233,z-score
-0.64463060282785,3.697103038535035,-0.6613605545144966,z-score
-0.6286640847845634,-0.5489374131616034,-0.5849269866297783,z-score
-1.2673248065160283,0.17871965267652906,-0.7760109063415741,z-score
-0.7368815959668394,0.10176253145474363,-0.39384306691798243,z-score
2.378363480034417,0.17116136398510376,-0.08810879537910914,z-score
0.606079977229602,-0.41082686525464895,0.2176254761597642,z-score
2.5096437395014406,0.11825334314512626,-0.04989201143674997,z-score
-0.5577017823699562,0.167725778216274,0.8290940192375108,z-score
0.3257788826919036,-0.1995383404716219,0.5233597476986375,z-score
1.6545479954054236,-0.46923182332475405,-0.011675227494390806,z-score
-0.9550906758917566,-0.40086366652504285,1.5169961301999757,z-score
-1.205232791903247,-0.422851415445553,1.4023457783728983,z-score
-0.5772164155339732,0.031676581770617586,1.058394722891666,z-score
-0.900094891520436,-0.4441520472122972,1.4787793462576166,z-score
-0.5080281706797312,-0.4740416434011157,1.058394722891666,z-score
-1.0366973236685548,0.6256893612012745,1.7462968338541307,z-score
-1.214103079705073,-0.47850790490059425,1.2112618586611026,z-score
-0.6605971208711365,-0.4716367333629349,1.555212914142335,z-score
-0.39626254437672487,-0.2847408675385987,-0.4320598508603416,z-score
0.006448521826170993,-0.7842750383264384,-0.9288780421110108,z-score
-0.4689989043516971,-0.7313670174864609,0.14119190827504585,z-score
-0.0858024713128183,-0.2362991081980998,-1.005311609995729,z-score
-0.23837142150422372,-0.5722993963896454,-0.47027663480270077,z-score
-1.144914834850831,-0.5485938545847204,-0.5467102026874191,z-score
-0.7617184018119519,-0.2819923989235349,-0.3556262829756233,z-score
-0.4423880409462195,-0.7248394045256844,-1.0435283939380882,z-score
0.8863810717673005,-0.5664589005826348,0.3322758279868417,z-score
0.46947754508148326,-0.46854470617098815,0.6762268834680741,z-score
0.3133604797693473,0.6974931037698152,-0.20275914720618662,z-score
-0.5949569911376249,0.7751373421453667,-0.20275914720618662,z-score
1.5232677359384006,0.04232689765398964,0.7908772352951516,z-score
1.881627363132167,0.6902783736552729,0.7908772352951516,z-score
1.6598701680865193,0.10622879295422234,-0.279192715090905,z-score
-0.4619026741102364,0.1189404602988923,0.4469261798139192,z-score
1.4505313759634282,-0.4554894802494352,0.3322758279868417,z-score
-1.194588446541056,0.13886685775810456,0.5233597476986375,z-score
-0.19934215517618978,-0.4654526789790414,-0.8142276902839333,z-score
0.980406122466655,-0.4444956057891801,0.3322758279868417,z-score
-1.1750738133770389,-0.5589006118912095,0.7526604513527925,z-score
0.8402555751978059,-0.4300661455600954,0.02654155644796836,z-score
-0.7759108622948734,0.09832694568591399,0.4469261798139192,z-score
0.7267158913344343,-0.48366128355383886,0.7908772352951516,z-score
-0.11950956495975663,-0.44483916436606313,0.2176254761597642,z-score
-0.988797769538695,-0.541035565893295,-0.6613605545144966,z-score
-1.1041115109624318,-0.3208145181113107,-0.4320598508603416,z-score
-0.4707729619120624,-0.26172244288743957,-0.04989201143674997,z-score
0.09337734228406486,0.17837609409964617,0.25584226010212335,z-score
-0.2933672058755444,3.832465117826925,0.17940869221740502,z-score
-0.6730155237936929,-0.5987534068096341,0.25584226010212335,z-score
-1.045567611470381,-0.34829920426194827,-0.39384306691798243,z-score
-1.1094336836435272,-0.3888391163341388,-0.47027663480270077,z-score
-0.3004634361170051,-0.5747043064278262,-0.011675227494390806,z-score
-0.7492999988893956,-0.4846919592844877,-0.20275914720618662,z-score
1.8461462119248628,0.736658781534474,-0.04989201143674997,z-score
2.4067484010002596,0.7820085136830262,0.10297512433268668,z-score
1.2411925838403366,0.1350877134123919,0.7526604513527925,z-score
1.512623390576209,-0.19335428608772842,-0.3556262829756233,z-score
1.070883058045279,-0.2067530705861643,0.86731080317987,z-score
-0.16918317664998173,-0.15281437401553785,0.37049261192920085,z-score
-0.9728312514954084,-0.10265482179062406,0.2940590440444825,z-score
-0.7901033227777948,0.21273195178794327,-0.04989201143674997,z-score
-0.06983595326953171,-0.22599235089161063,1.0201779389493066,z-score
1.0212094463550543,-0.5839803880036664,-0.5849269866297783,z-score
-0.9817015392972342,-0.49774718520604067,0.2176254761597642,z-score
-1.1555591802130218,0.10657235153110524,-0.5467102026874191,z-score
1.274899677487275,-0.7313670174864609,-1.9607312085547082,z-score
-1.0331492085478244,-0.8736002683160108,-1.9607312085547082,z-score
0.7462305244984512,-0.8770358540848405,-1.9607312085547082,z-score
-0.1283798527615825,-0.43762443425152076,-1.9607312085547082,z-score
0.5652766533412028,-0.4128882167159469,-1.9607312085547082,z-score
0.6593017040405575,-0.5286674571255081,-1.9607312085547082,z-score
-0.722689135483918,0.8812969424022048,-1.9607312085547082,z-score
1.558748887145704,0.31339461481465375,-1.9607312085547082,z-score
1.7024475495352833,0.8850760867479175,-1.9607312085547082,z-score
-0.1301539103219478,-0.600127641117166,0.86731080317987,z-score
0.3559378612181116,-0.4846919592844877,0.6762268834680741,z-score
-1.2016846767825164,-0.4867533107457856,-0.08810879537910914,z-score
0.04547778815420507,0.09248644987890343,-0.7760109063415741,z-score
1.7538952187858734,-0.4640784446715095,0.40870939587156,z-score
-0.5346390340852087,0.03133302319373456,-0.04989201143674997,z-score
-0.16918317664998173,0.6676035075809968,0.8290940192375108,z-score
1.9419453201845829,-0.4163238024847765,0.3322758279868417,z-score
2.110480788419275,0.036142843270096175,0.5233597476986375,z-score
0.15724341445721157,-0.4211336225611381,0.5233597476986375,z-score
-0.09822087423537462,0.5714071060537649,0.9055275871222291,z-score
0.9129919351727783,-0.43865510998216967,-0.08810879537910914,z-score
1.4576276062048887,-0.3988023150637451,-0.31740949903326415,z-score
1.4505313759634282,-0.11571004771217692,-0.16454236326382746,z-score
-0.4619026741102364,-0.18167329447370742,0.10297512433268668,z-score
-0.17982752201217275,3.8517043981323718,1.096611506834025,z-score
-1.1520110650922917,3.7929558814853834,-0.31740949903326415,z-score
0.4677034875211181,0.1282165418747324,-0.08810879537910914,z-score
-0.44771021362731506,3.883998904359371,-0.5849269866297783,z-score
-0.8539693949509414,4.338526901575541,-0.4320598508603416,z-score
0.10047357252552575,0.08321036830306323,-0.7377941223992149,z-score
0.40561147290833655,0.16669510248562527,0.37049261192920085,z-score
-0.14789448592559956,-0.4613299760564457,0.5997933155833558,z-score
0.03305938523164876,-0.5980662896558683,-0.7760109063415741,z-score
-0.8433250495887502,-0.5011827709748704,0.10297512433268668,z-score
0.008222579386536451,-0.4348759656364569,0.25584226010212335,z-score
0.8615442659221879,-0.5884466495031451,-0.3556262829756233,z-score
-0.15853883128779056,-0.6612810678023348,0.40870939587156,z-score
-0.20111621273655492,0.08870730553319077,0.2176254761597642,z-score
0.14482501153465527,-0.6434160218044204,-0.6231437705721374,z-score
-0.09467275911464401,-0.21534203500823856,-0.011675227494390806,z-score
0.009996636946901593,-0.43934222713593557,-0.08810879537910914,z-score
-0.8628396827527671,-0.5534036746610819,0.86731080317987,z-score
0.952021201500812,-0.44312137148164826,0.4469261798139192,z-score
0.13418066617246407,0.08561527834124404,-0.47027663480270077,z-score
-0.039676974743323656,-0.5032441224361682,-0.3556262829756233,z-score
-0.3412667600054042,-0.5008392123979875,0.4469261798139192,z-score
0.6451092435576361,-0.434532407059574,0.7144436674104333,z-score
0.015318809627997022,-0.5448147102390076,0.17940869221740502,z-score
-1.0508897841514764,0.1904006442905502,-0.5849269866297783,z-score
-1.1147558563246227,-0.457894390287616,-0.39384306691798243,z-score
-0.9444463305295655,-0.5657717834288689,0.86731080317987,z-score
0.44818885435710093,-0.552372998930433,0.17940869221740502,z-score
0.027737212550553333,0.1605110481017318,0.5615765316409966,z-score
-0.6925301569577099,-0.3998329907943939,-0.5849269866297783,z-score
0.7302640064551645,-0.5035876810130512,0.2940590440444825,z-score
-0.45480644386877583,-0.5029005638592853,-0.5084934187450599,z-score
0.4747997177625787,-0.5496245303153693,-0.31740949903326415,z-score
0.11289197544808206,3.326746892655192,0.25584226010212335,z-score
-0.8947727188393404,-0.45995574174891385,0.6762268834680741,z-score
-0.6038272789394509,-0.13701067947892115,0.37049261192920085,z-score
0.23175383199254912,-0.6355141745361119,0.5997933155833558,z-score
-0.2649822849097015,-0.4712931747860519,-0.1263255793214683,z-score
0.820740942033789,-0.6272687686909207,0.5233597476986375,z-score
-0.5736683004132429,-0.6437595803813033,0.10297512433268668,z-score
0.9200881654142389,-0.16209045559137805,-0.1263255793214683,z-score
0.22997977443218398,-0.434532407059574,-0.4320598508603416,z-score
0.7888079059472155,0.10519811722357339,0.14119190827504585,z-score
-1.13427048948864,-0.8509254022417349,1.3641289944305393,z-score
-1.0899190504795104,-0.8516125193955008,0.10297512433268668,z-score
2.1087067308589096,0.1467687050264128,0.7144436674104333,z-score
2.6178612506837164,0.18490370706042253,-0.39384306691798243,z-score
-0.9852496544179647,-0.8371830591664159,0.9819611550069475,z-score
-0.7794589774156037,0.07633919676540384,-0.20275914720618662,z-score
-0.7084966750009966,3.2769308990071613,1.096611506834025,z-score
0.2228835441907231,3.76478407818098,0.9819611550069475,z-score
0.08805516960296944,-0.20984509777811103,0.9437443710645883,z-score
-0.6322121999052939,-0.4389986685590526,0.86731080317987,z-score
-0.9515425607710261,-0.12120698494230446,0.2940590440444825,z-score
-0.6765636389144234,0.8386956788687163,-1.9607312085547082,z-score
1.3565063252640734,1.3104016049290357,-1.9607312085547082,z-score
-0.06096566546770568,0.37764006869176925,-1.9607312085547082,z-score
0.9555693166215427,1.5756288262826892,-1.9607312085547082,z-score
-0.35191110536759534,1.55261040163153,-1.9607312085547082,z-score
-0.09644681667500947,-0.6183362456919634,-1.9607312085547082,z-score
-0.4015847170578203,1.5921196379730718,-1.9607312085547082,z-score
-0.7759108622948734,0.32198357923672805,-1.9607312085547082,z-score
-0.19934215517618978,0.2890019558559628,-1.9607312085547082,z-score
